nose_x,nose_y,chin_y,avg_ear,head_tilt,mouth_gap,face_ratio,left_ear,right_ear,face_w,brow_height,brow_furrow,perclos,symmetry,lip_droop,class_6,group
0.48930102586746216,0.5689283609390259,0.8631540536880493,0.29513216415833105,0.01612865924835205,0.004440665245056152,1.862808399198167,0.29379154319081796,0.29647278512584413,0.5480879545211792,0.32814833521842957,0.13431096076965332,0.0,0.9990186404779439,0.7033223807811737,focused,engaged
0.4988199472427368,0.5585418343544006,0.8647500276565552,0.303659510336442,0.007403314113616943,0.002191007137298584,1.7910376734048914,0.311824304615255,0.295494716057629,0.5484322011470795,0.33620063662528993,0.13165715336799622,0.0,0.9920724589729495,0.7001846730709076,focused,engaged
0.5015696883201599,0.5505778193473816,0.8580384254455566,0.11373096240824906,0.0211772620677948,0.005787372589111328,1.7676940094824785,0.09404880229180579,0.13341312252469234,0.5434980392456055,0.3346840590238571,0.1237536370754242,1.0,0.9893189603769822,0.698582798242569,focused,engaged
0.4769458770751953,0.577144205570221,0.8222986459732056,0.2632292745397873,0.03031092882156372,0.0015437006950378418,2.032280115117068,0.25676831512944703,0.2696902339501275,0.49822452664375305,0.33436249494552617,0.12432706356048584,0.0,0.9780980603009208,0.6799805462360382,focused,engaged
0.48477208614349365,0.5740372538566589,0.8096535205841064,0.25439163979718193,0.033040374517440796,0.001759648323059082,2.032002628052724,0.2542533431298082,0.25452993646455574,0.47877490520477295,0.334563872218132,0.1190636157989502,0.0,0.9790097182771624,0.6721144616603851,focused,engaged
0.4955020546913147,0.559059202671051,0.8674263954162598,0.31192286363542415,0.001112818717956543,0.0013155937194824219,1.78154653602163,0.3211117166783124,0.3027340105925359,0.5493722856044769,0.33420896530151367,0.13104760646820068,0.0,0.9949543256263123,0.7035894989967346,focused,engaged
0.4956163465976715,0.5635800957679749,0.874178946018219,0.28056674834613077,0.004100322723388672,0.0007260441780090332,1.8034388981651188,0.2897271753690219,0.2714063213232396,0.5601478517055511,0.3332994163036347,0.13340482115745544,0.0,0.9924967850859442,0.7048189342021942,focused,engaged
0.4990205764770508,0.5495495200157166,0.8526108264923096,0.27799164538475735,0.005459785461425781,0.0024649500846862793,1.8179665257979687,0.28657424580122925,0.26940904496828544,0.550957128405571,0.32362557351589205,0.1292843520641327,0.0,0.9921796900953447,0.6909377574920654,focused,engaged
0.4941968619823456,0.5705745816230774,0.8840064406394958,0.32035570753004383,0.0008857250213623047,0.0010023713111877441,1.7859304999583994,0.33286828393639484,0.3078431311236928,0.5597693026065826,0.3350890159606934,0.13254186511039734,0.0,0.9977932174035374,0.7120034694671631,focused,engaged
0.49808502197265625,0.5564212799072266,0.854453980922699,0.27407355373602194,0.006738722324371338,0.0018500089645385742,1.8138292340293887,0.28670531322850795,0.26144179424353586,0.5405822396278381,0.330575031042099,0.12733647227287292,0.0,0.98589550063143,0.6937786936759949,focused,engaged
0.5010314583778381,0.5528442859649658,0.8560810089111328,0.2774117803554803,0.007842183113098145,0.0025019049644470215,1.8107477276897372,0.28956598837701464,0.26525757233394603,0.5490870177745819,0.32138090431690214,0.12833380699157715,0.0,0.9874928739323008,0.6921045780181885,focused,engaged
0.49801528453826904,0.5592200756072998,0.8658104538917542,0.26408211217471234,0.009260505437850952,0.00038057565689086914,1.7694719599922317,0.271963176495836,0.2562010478535886,0.5425048470497131,0.3371713191270828,0.12962472438812256,0.0,0.9945256058546612,0.7014940977096558,focused,engaged
0.4943689703941345,0.5453808903694153,0.8788172006607056,0.3482092428482576,0.011972248554229736,0.013064444065093994,1.6985914532894182,0.3541121122521956,0.3423063734443197,0.5663737654685974,0.3325947493314743,0.12941765785217285,0.0,0.9828956830370752,0.7047590613365173,focused,engaged
0.5038403868675232,0.5527792572975159,0.8582786917686462,0.3357820397117503,0.00798797607421875,0.0056452155113220215,1.7775108972936386,0.35053885260440243,0.3210252268190982,0.5430303514003754,0.32811154425144196,0.1286817193031311,0.0,0.9888851164354246,0.6915797889232635,focused,engaged
0.4928661286830902,0.5511069297790527,0.8841735124588013,0.3197027953468467,0.009309947490692139,0.002573549747467041,1.7116419288383438,0.33088779202296215,0.30851779867073126,0.5700924396514893,0.3372886210680008,0.1285291612148285,0.0,0.9879725517845974,0.7123270630836487,focused,engaged
0.49488338828086853,0.5612530708312988,0.8876784443855286,0.3400553408297943,0.010925233364105225,0.010046303272247314,1.7202832385442124,0.3504028393138767,0.32970784234571177,0.5615458190441132,0.33658501207828523,0.13127470016479492,0.0,0.9889643744718558,0.7099081873893738,focused,engaged
